,date,user,source,tweet,location,like_count,retweet_count
0,2022-11-29 23:25:12+00:00,BUKOLA00459341,Twitter for Android,@pdpnewgen @PDPAwareness @MobilePunch @PulseNigeria247 @ARISEtv @channelstv #AtikuOkowa2023 in Ondo-State,"Maryland, USA",0,0
1,2022-11-29 23:07:51+00:00,DrCharlesOdogwu,Twitter for iPhone,#AtikuOkowa2023 #AtikuInOndo,Nigeria,0,0
2,2022-11-29 23:04:29+00:00,DavidOkooza,Twitter for iPhone,"Borno state PDP is doing well.. We will recover Borno come 2023.

#RecoverNigeria with AtikuOkowa https://t.co/YPPg9MpDIM","Blue Earth, MN",2,4
3,2022-11-29 22:57:15+00:00,MikanoLeader,Twitter for Android,"Borno state PDP is doing well.. We will recover Borno come 2023.

#RecoverNigeria with AtikuOkowa https://t.co/LrN20n1ZUb",,59,26
4,2022-11-29 22:38:23+00:00,Adamujadas,Twitter for Android,"Atiku/Okowa is the only best Candidate we have in Nigeria right now. My voter's card and my family's is for Atiku/Okowa insha Allah. Come 2023 vote Wisely. ONDO ATIKU IS COMING 

#AtikuOkowa2023
#AtikuOrganizingForAction https://t.co/9lTLA8Qljq",,2,0
5,2022-11-29 22:36:14+00:00,UcheCornelius94,Twitter for Android,"#AtikuOkowa2023 #AtikuInOndo, the Sunshine State. Follow us on all our social media handles for updates. Come…Let’s #RecoverNigeria Together. https://t.co/FKiDCGzmVm",,0,0
6,2022-11-29 22:32:38+00:00,AbdulrahmanBKD,Twitter for Android,"The man behind the #AtikuPlan is ATIKU ABUBAKAR. He never runs without a well-thought-out strategy in mind. He is always well-prepared. #AtikuCan 
#AtikuOkowa2023 
#AtikuOrganizingForAction https://t.co/nBG4Z26qzg",birnin kudu,25,9
7,2022-11-29 22:24:59+00:00,Okowalition2023,Twitter for Android,"Gov. Okowa is in Asaba making Delta State and Nigeria proud. 

@atiku is somewhere smiling telling  his guys, ""I told you he's a star boy"" 😉 

WE ARE PROUD OF OKOWA!

#ProudDeltans #Okowalition  #AtikuOkowa2023 https://t.co/zQOp5oouq8",NIGERIA,33,23
8,2022-11-29 22:23:57+00:00,Forever_Rayyan,Twitter for iPhone,#AtikuOkowa2023,The People’s House ,0,0
9,2022-11-29 21:57:44+00:00,Jaymie_Ivy,Twitter for Android,"Ondo State welcomes the Unifier and the Presidential Campaign train for the  #RecoverNigeria rally tomorrow November 30th 2022.
It's the Sunshine State's time!!!
As One We Can Get It Done.
#RESETNigeria 
#AtikuOkowa2023 
#AtikuIsComing https://t.co/O3x1X9gsHn","Ado Ekiti, Nigeria",0,0
10,2022-11-29 21:49:13+00:00,DanMasi5,Twitter for iPhone,"@kalgo_idris Atikuokowa❤️🇭🇺.      Insha Allah 

@LailaAtiku ✌🏻","Gombe, Nigeria",2,0
11,2022-11-29 21:44:25+00:00,ShadrachSalihu,Twitter for iPhone,His Excellency tomorrow live Ondo #AtikuOrganizingForAction #AtikuOkowa2023 https://t.co/ih0HYbTgNA,,1,0
12,2022-11-29 21:43:13+00:00,AmadiASunday1,Twitter for Android,"@VillageParrot @lonislambert @Figure37061609 @DemolaRewaju Till today Jonathan hasn't done anything good for PDP as a party worth remembering. However, we have passed that stage now, we're starting again in 2023 so help us God Amen!
#AtikuOkowa2023",Nigeria,2,1
13,2022-11-29 21:38:44+00:00,dalayifa,Twitter Web App,"The election next year will be won by the political party and candidate who can unify the country and recover the economy from the comatose that the APC has led us into. That party is the PDP

I, urge Nigerians to vote for the PDP

#Okowalition #AtikuOkowa2023 https://t.co/qE6xvZlRGv",,11,12
14,2022-11-29 21:33:06+00:00,OfficialPDPNig,Twitter for iPhone,"#AtikuOkowa2023 #AtikuInOndo, the Sunshine State. Follow us on all our social media handles for updates. Come…Let’s #RecoverNigeria Together. https://t.co/9fLlII9Sbr","Abuja, Nigeria.",283,89
15,2022-11-29 21:20:42+00:00,AtikuYouthWing,Twitter for iPhone,"Of His Excellency’s @atiku, @IAOkowa and The Entire PDP Family.

For Nigeria To Work Again, We Must Speak With One ☝️Voice In 2023 To Ensure Victory For #AtikuOkowa 

As One ☝️ We Can Get It Done ✅ 

#AtikuOkowa2023 #RecoverNigeria #RecoverOndoWithPDP #VotePDP",Abuja,6,1
16,2022-11-29 21:17:51+00:00,stella_lazarus1,Twitter for Android,@_SirWilliam_ Go and sit down with your baseless information. Come 2023 AtikuOkowa will rule this country.,Nigeria,0,0
17,2022-11-29 21:10:51+00:00,Polycarpvaava,Twitter Web App,"Ondo State. 

Get ready to receive the #rescueNigeria team tomorrow. 
#AtikuOkowa2023
#WeWantPDPBack2023

#AtikuOrganisingForAction https://t.co/3vpc8MsQ8E","Makurdi, Nigeria",0,0
18,2022-11-29 20:46:36+00:00,Shareefsidi1,Twitter for Android,"08 #AtikuOrganizingForAction
You are all invited to attend PDP Presidential campaign rally, which is schedule to take place tomorrow 30th November, 2022, time 10:00am, venue MKO Abiola Democracy Park Akure Ondo state.

Together we can #RecoverNigeria #AtikuOkowa2023 #AtikuInOndo https://t.co/1AGROv9eqf",,0,0
19,2022-11-29 20:46:25+00:00,Shareefsidi1,Twitter for Android,"08 #AtikuOrganizingForAction
You are all invited to attend PDP Presidential campaign rally, which is schedule to take place tomorrow 30th November, 2022, time 10:00am, venue MKO Abiola Democracy Park Akure Ondo state.

Together we can #RecoverNigeria #AtikuOkowa2023 #AtikuInOndo https://t.co/6HNlDqp9FT",,0,0
20,2022-11-29 20:42:17+00:00,ainyangetoh,Twitter for Android,"@CuteMesiogo @posterporenis @TruthBy_JN Opposition isn't madness.

We give credible alternative and solutions

That embodies #Atiku4SURE.

#AtikuOkowa2023
#PDP
#PDP",,0,0
21,2022-11-29 20:28:49+00:00,tyeemaa1,Twitter for Android,"#AtikuOkowainOndo
#OndoisPDP
#VotePDP
#AtikuOkowa2023 
#AtikuKawai https://t.co/e6V5MDnQnK","Abuja, Nigeria",1,1
22,2022-11-29 20:24:42+00:00,BolanleCole,Twitter for iPhone,#AtikuOkowa2023 in Ondo tomorrow✔️✔️✔️ https://t.co/iYIhAhjsdg,"Lagos, Nigeria",30,7
23,2022-11-29 20:23:35+00:00,OfficialPDPNig,Twitter for iPhone,"#AtikuOkowa2023: As part of final preparations for the Presidential Campaign Rally Tomorrow, the @OfficialPDPNig National Publicity Secretary, Hon. @OfficialDeboO, the NOS and PCC Director of Field Operations, Hon Umar Bature, other leaders and stakeholders of the party in… https://t.co/WDBetjbDgL","Abuja, Nigeria.",229,67
24,2022-11-29 20:19:52+00:00,GodwinAnyebe8,Twitter for Android,"Atiku is coming 2023 the good man for the job 
#AtikuOrganizingForAction 
#AtikuOkowa2023 https://t.co/ubIKGNXVAk",,1,0
25,2022-11-29 20:17:03+00:00,GhWagmi,Twitter for iPhone,I AM SOMETHING AND I AM THE FATHER OF ALL LIARS. WHO AM I ? @renoomokri 🤣😂GOD FORBID WHAT A MAN CAN DO TO HIS DISTANT RELATIVE FOR STOMACH INFRASTRUCTURE. #RENO OMOKRI IS A BIG DISAPPOINTMENT TO ENGLISH LANGUAGE😂🤣#RenosNuggets #ObiDatti2023 #Obidients #AtikuOkowa2023 #ميقا https://t.co/uT8W6rzvd6,,1,1
26,2022-11-29 20:01:09+00:00,Usmansyamma,Twitter for Android,@kalgo_idris #AtikuOkowa2023 https://t.co/iXgqDnbVfN,"Gusau, Nigeria",5,1
27,2022-11-29 19:57:18+00:00,BolanleCole,Twitter for iPhone,"#AtikuOkowa2023: Coming to us Live at MKO Abiola Democracy Park, Akure, Ondo State, venue of the @OfficialPDPNig Presidential Campaign Rally, scheduled for Tomorrow Wednesday, November 30, 2022. 

As One, We Can Get It Done. 
Come…Let’s #RecoverNigeria Together. https://t.co/IL1mpeXb2O","Lagos, Nigeria",4,1
28,2022-11-29 19:56:40+00:00,ComrdMuhd,Twitter for Android,"different security agencies are on ground at the MKO Abiola Democracy Park, in Akure, Ondo State. 
As One, We Can Get It Done. Come…Let’s #RecoverNigeria Together.

 #WeWantPDPBack
#AtikuOrganizingForAction 
  #AtikuOkowa2023",Sokoto Nigeria,0,0
29,2022-11-29 19:28:04+00:00,Atikukawaikano1,Twitter for Android,#AtikuOkowa2023 https://t.co/JlSf6gM3eV,Kano state ,3,4
30,2022-11-29 19:26:35+00:00,Rooney0018,Twitter for Android,"@Naija_Activist @adamugarba This Dafty that is politically useless
#AtikuOkowa2023",,0,0
31,2022-11-29 19:25:32+00:00,hymustaphakulo,Twitter for Android,"#AtikuOkowa2023 
#Atikukawai https://t.co/kN7gPvh2DX","Kano, Nigeria",7,4
32,2022-11-29 19:21:25+00:00,El_fharouqUMIL,Twitter for Android,"The Next Election Is About Choice And People Have Made This Bold Step In Chosing #AtikuOkowa2023 Because They Have Nigeria And Nigerians At Heart As Such They Sat And Brought About The Plan To
#RecoverOndoWithAtiku #RecoverNigeria https://t.co/rGWXHKzs0x",Port Harcourt,34,12
33,2022-11-29 19:20:19+00:00,adai_samson,Twitter for Android,"Ondo State. 

Get ready to receive the #rescueNigeria team tomorrow. 
#AtikuOkowa2023
#WeWantPDPBack2023

#AtikuOrganisingForAction https://t.co/rF95nJ72JC",,1,0
34,2022-11-29 18:49:45+00:00,freshdealers,Twitter for Android,Vote #AtikuAbubakar and support #The300TrillionNairaPrivateSectorInvestmentStrategyForThe2023PDPPresidency https://t.co/Y8cU8QXycl,Nigeria,0,0
35,2022-11-29 18:45:38+00:00,freshdealers,Twitter for Android,Vote #AtikuAbubakar and support #The300TrillionNairaPrivateSectorInvestmentStrategyForThe2023PDPPresidency https://t.co/xx2NGTsRh0,Nigeria,0,0
36,2022-11-29 18:45:28+00:00,freshdealers,Twitter for Android,Vote #AtikuAbubakar and support #The300TrillionNairaPrivateSectorInvestmentStrategyForThe2023PDPPresidency https://t.co/rurnioB0jC,Nigeria,0,0
37,2022-11-29 18:45:04+00:00,Amuzfat,Twitter for Android,"As we forge ahead, let's remain steadfast in support for the PDP at all levels as this is the only party with real solutions, and experienced leadership guaranteed to improve the lives of Nigerians.  

VOTE AtikuOkowa

VOTE PDP

#AtikuOrganizingForAction https://t.co/hwOD6yODUp",Niger,1,0
38,2022-11-29 18:40:56+00:00,freshdealers,Twitter for Android,Vote #AtikuAbubakar and support #The300TrillionNairaPrivateSectorInvestmentStrategyForThe2023PDPPresidency https://t.co/mJ4TwJdscr,Nigeria,0,0
39,2022-11-29 18:37:51+00:00,BenjaminMundra,Twitter for Android,"Operations Restore,Reset and  RecoverNigeria with AtikuOkowa  will be In Akure Ondo State Tomorrow for its Mega Rally,PDP is the only party that can bring solutions to Nigeria current problems,because its candidate is capable and well equiped
#RecoverOndowithAtiku
#RecoverNigeria https://t.co/fVPWV7jVJ3","Abuja, Nigeria",3,2
40,2022-11-29 18:35:44+00:00,Igbuduvictor3,Twitter for Android,"Ondo State. 

Get ready to receive the #rescueNigeria team tomorrow. 
#AtikuOkowa2023
#WeWantPDPBack2023

#AtikuOrganisingForAction https://t.co/hOftmpajsX",,0,0
41,2022-11-29 18:29:34+00:00,ComrMaiIyaliKT,Twitter for Android,"#AtikuOrganizingForAction

You want Transparency, Transformation, Greater Tomorrow and stop Sentiment among each other to attain one NIGERIA!!!
Let's us all Embrace #AtikuOkowa2023 to #RecoverNigeria https://t.co/YJAh84OjCL",Nigeria,0,0
42,2022-11-29 18:27:07+00:00,YarimaAbubakarK,Twitter for Android,"ONDO Come One, Come All!

Wednesday 30th November, 2022, the @OfficialPDPNig Presidential Rally for #AtikuOkowa 2023. Let's come out in mass to show our support.

#RecoverNigeria
#AtikuInAkure https://t.co/Kjwi3LyBx1","Kasuwan-Magani, Kaduna Nigeria",3,1
43,2022-11-29 18:17:42+00:00,Bulama8976,Twitter for Android,"#AtikuOrganizingForAction
You want Transparency, Transformation, Greater Tomorrow and stop Sentiment among each other to attain one NIGERIA!!!
Let's us all Embrace #AtikuOkowa2023 to #RecoverNigeria https://t.co/zVPurxLlAn",Maiduguri Nigeria,61,9
44,2022-11-29 18:12:48+00:00,Bryan_Sofine,Twitter for Android,@TENIBEGILOJU202 This is a political sponsored protest against okowa.. And it is no surprise that you all rally boy's are the ones amplifying the charade. Get use to #AtikuOkowa2023 Administration.,,0,0
45,2022-11-29 18:03:19+00:00,PDPUKingdom,Twitter for Android,"The venue of the Presidential Campaign Rally, of the Peoples Democratic Party (PDP) scheduled to take place Tomorrow Wednesday, November 30, 2022. 

AS ONE, WE CAN GET IT DONE. 

#AtikuOkowa2023 
#RecoverNigeria","London, England",0,0
46,2022-11-29 18:03:11+00:00,Babuji_4U2C,Twitter for Android,"Komai zaka fada akaina sai kayi nidai @atiku ne zabina kuma insha allah shine alkhairi ga yan Nigeria 
We move 💯 #AtikuOkowa2023","Yola north, Adamawa, Nigeria",0,0
47,2022-11-29 18:01:58+00:00,PDPUKingdom,Twitter for Android,"IN PICTURES: The National Organizing Secretary &amp; Director Field Operations For The Presidential Campaign Council Hon Umar Bature with the Advance Team at MKO Abiola Democracy Park, in Akure, Ondo State.
#AtikuOkowa2023
#RecoverNigeria https://t.co/boH0e4U7nY","London, England",0,0
48,2022-11-29 17:59:45+00:00,AAKafarda,Twitter for Android,"We remain focused. 

Nigerian youths will deliver @atiku Abubakar, in sha Allah.

#AtikuOkowa2023 https://t.co/dJGvSPXfmM","Katsina, Nigeria",65,10
49,2022-11-29 17:50:40+00:00,Samben2023,Twitter for Android,"#atikuorganizingforaction #AtikuOkowa2023
As part of final preparations for the Presidential Campaign Rally Tomorrow, the PDP National Publicity Secretary, https://t.co/Qg9zgxYpau https://t.co/uHIRGfY53S","Bauchi, Nigeria",0,0
50,2022-11-29 17:49:31+00:00,ComrMaiIyaliKT,Twitter for Android,"#AtikuOrganizingForAction  

#AtikuOkowa2023 As part of final preparations for the Presidential Campaign Rally Tomorrow, the PDP National Publicity Secretary, Hon. @OfficialDeboO, the NOS and PCC Director of Field Operations, Hon Umar Bature, other leaders and stakeholders... https://t.co/HjYX0MIJLp",Nigeria,3,0
51,2022-11-29 17:44:33+00:00,nuraddeenatina,Twitter for Android,"The AtikuOkowa Presidential Campaign Rally Train 🚃 🚂 ready for its well-decorated terminal tomorrow, Wednesday, 30th November, 2022 at Akure, Capital City of Ondo State.
#AtikuOrganizingForAction https://t.co/B5YonGIAmL","Katsina, Nigeria",4,0
52,2022-11-29 17:42:03+00:00,ComrMaiIyaliKT,Twitter for Android,"#AtikuOrganizingForAction

You are all invited to attend PDP Presidential campaign rally, which is schedule to take place tomorrow 30th November, 2022, time 10:00am, venue MKO Abiola Democracy Park Akure Ondo state.

Together we can #RecoverNigeria #AtikuOkowa2023 #AtikuInOndo https://t.co/f7Hnrv61Zg",Nigeria,2,0
53,2022-11-29 17:34:38+00:00,KunleOshobi,Twitter for Android,"#RecoverNigeria 
#AtikuOkowa2023 https://t.co/TqiX8YmJ0C",Lagos,0,0
54,2022-11-29 17:34:20+00:00,Enwagboso,Twitter for Android,"Atiku is the man for the job, in 2023.

He is ready. Nigeria will be best again.

#AtikuOkowa2023 https://t.co/0ovAX151h0","Abia, Nigeria",1,1
55,2022-11-29 17:30:02+00:00,BimpOsinbo,Twitter for iPhone,"Gov. Okowa is setting good standard for others to follow. As you can see, we have settled for only world-class equipment because our aim is to set the standard for others to follow. #AtikuOkowa2023 #Okowalition #Okowalition2023 #PDP2023 https://t.co/nHgCGbM4mi",,14,11
56,2022-11-29 17:22:51+00:00,Bulama8976,Twitter for Android,"#AtikuOrganizingForAction  #AtikuOkowa2023 As part of final preparations for the Presidential Campaign Rally Tomorrow, the PDP National Publicity Secretary, Hon. Debo Ologunagba, the NOS and PCC Director of Field Operations, Hon Umar Bature, other leaders and stakeholders... https://t.co/IZtxPe0t0G",Maiduguri Nigeria,75,18
57,2022-11-29 17:03:12+00:00,BimpOsinbo,Twitter for iPhone,"Okowa government, along with other measures, proved effective and gave Delta the edge in achieving sustainable peace and security. #Okowalition #AtikuOkowa2023
#PDP2023 #Okowalition2023 https://t.co/0s6TWQXSed",,9,5
58,2022-11-29 16:59:29+00:00,AdamAbu91543924,Twitter for Android,"#AtikuOrganizingForAction
You are all invited to attend PDP Presidential campaign rally, which is schedule to take place tomorrow 30th November, 2022, time 10:00am, venue MKO Abiola Democracy Park Akure Ondo state.

Together we can #RecoverNigeria #AtikuOkowa2023 #AtikuInOndo","Biu, Nigeria",1,0
59,2022-11-29 16:58:20+00:00,mrmuazuii,Twitter for Android,"#AtikuOkowa2023 will shutdown Ondo tomorrow. Let's anticipate. 
#ResetNigeria https://t.co/2KoHyHQSuZ","Jos, Nigeria",6,3
60,2022-11-29 16:57:07+00:00,Atiku4SURE,Twitter for Android,"Let's reward Buhari and the APC National Leader Tinubu by voting against their party in 2023. 

Vote wisely and vote for AtikuOkowa to #RecoverNigeria that is the only alternative.

https://t.co/o92PJdDwFs",Nigeria,8,3
61,2022-11-29 16:26:16+00:00,OndoPDPVanguard,Twitter for iPhone,"Ondo PDP is ready to receive the next President and Vice President of the Federal Republic of Nigeria and the entire @OfficialPDPNig Presidential Campaign train. 

#RecoverOndo
#AtikuOkowa2023 https://t.co/lzowiLfFAq",Ondo Nigeria,31,19
62,2022-11-29 16:23:37+00:00,iamlaxee,Twitter for Android,"All the propaganda and lies said against Gov. Ifeanyi Okowa doesn't bring him down, hence he is getting more love from the people in the state and the country at large.
#OkowaforVP
#AtikuOkowa2023
#Okowalition https://t.co/8uZIEUuVqb",,16,10
63,2022-11-29 16:17:26+00:00,hotmai_46,Twitter for Android,"What we keep anticipating..
Reunite with the man who knows the Job
#AtikuOkowa2023 https://t.co/gOdYooSIkm",Nigeria,0,0
64,2022-11-29 16:04:48+00:00,NorthDuchess,Twitter for Android,"Nigeria are you readyyyyy to rescue yourselves, no one is coming for you , you have to do it yourself.
#AtikuOkowa2023. https://t.co/Qf78XKPIEF",,1,0
65,2022-11-29 16:02:54+00:00,StephanieSundaz,Twitter for Android,"Come tomorrow Ondo state lits up for HE Alhaji @atiku , Governor @IAOkowa and PDP Stalwarts for the presidential rally...#RecoverNigeria #AtikuOkowa @DeleMomodu @LiyelImoke https://t.co/30zY5rzSin","United kingdom, Canada , USA",51,22
66,2022-11-29 16:01:27+00:00,Atikubabe,Twitter for Android,"Tick tock the time going. Gently but surely
#AtikuOkowa2023. https://t.co/9tYDLYtiWf","Abuja, Nigeria",1,0
67,2022-11-29 15:55:14+00:00,ShadrachSalihu,Twitter for iPhone,Ondo are you ready #AtikuOrganizingForAction #AtikuOkowa2023 https://t.co/DsNpfJiTG8,,1,0
68,2022-11-29 15:51:07+00:00,Madubukar5,Twitter for Android,@Ibn___Ibrahim #AtikuOrganizingforAction #AtikuOkowa2023 #WeWantPDPBack #RecoverNigeria  Ondo is loading only best of us will represent the rest of us,Nigeria,2,1
69,2022-11-29 15:44:20+00:00,LEGEND_ADAMS_8,Twitter for Android,"#AtikuOrganizingForAction
You are all invited to attend PDP Presidential campaign rally, which is schedule to take place tomorrow 30th November, 2022, time 10:00am, venue MKO Abiola Democracy Park Akure Ondo state.
Together we can Recover Nigeria #AtikuOkowa2023 #AtikuInOndo https://t.co/mugXnWKRFF",,0,0
70,2022-11-29 15:43:53+00:00,LEGEND_ADAMS_8,Twitter for Android,"#AtikuOrganizingForAction
You are all invited to attend PDP Presidential campaign rally, which is schedule to take place tomorrow 30th November, 2022, time 10:00am, venue MKO Abiola Democracy Park Akure Ondo state.
Together we can Recover Nigeria #AtikuOkowa2023 #AtikuInOndo https://t.co/8Rcscn0OQ6",,0,0
71,2022-11-29 15:39:58+00:00,pius_adai,Twitter for Android,"Ondo State. 

Get ready to receive the #rescueNigeria team tomorrow. 
#AtikuOkowa2023
#WeWantPDPBack2023

#AtikuOrganisingForAction https://t.co/YV17DLZn5k","Makurdi, Nigeria",0,0
72,2022-11-29 15:33:47+00:00,_EJ001,Twitter for Android,"Yeah....

Guess who's coming to Akure!!!

Ondo State is Standing Strong for HE @atiku

#OndoForAtiku
#AtikuInOndo
#AtikuOkowa2023

💪 💪

 @OndoPDPVanguard
@EyitayoVG @AKURECITY @AkureHowFa @OfficialPDPNig https://t.co/GbeEuU5sDC",Nigeria,6,5
73,2022-11-29 15:26:40+00:00,BAXANFARE,Twitter for Android,"Ondo state are you ready 
#AtikuokowaInOndo #OndolsPDP #AtikuOkowa2023 As one we can Get it Done https://t.co/UuSlKKNblP",Some way in Nigeria ,3,1
74,2022-11-29 15:20:06+00:00,zeeeycupcake,Twitter for iPhone,"Be among  those that will  take Nigeria to greater future 

Join the team today and #RecoverNigeria 
#atikuOkowa https://t.co/HBgVol49kX","Jos, Nigeria",4,2
75,2022-11-29 15:17:37+00:00,Bulama8976,Twitter for Android,"#AtikuOrganizingForAction
You are all invited to attend PDP Presidential campaign rally, which is schedule to take place tomorrow 30th November, 2022, time 10:00am, venue MKO Abiola Democracy Park Akure Ondo state.

Together we can #RecoverNigeria #AtikuOkowa2023 #AtikuInOndo https://t.co/v6wJIDctMj",Maiduguri Nigeria,65,26
76,2022-11-29 15:16:07+00:00,dalayifa,Twitter Web App,"@Okowalition2023 @okowa2033 @OneNigeriaMovt @NwAtiku @Atiku_Okowa23 @NigerTrump @middlebeltern @Nigerpdp_NG @AtikukawaiMgLg @ghee_mahmoud No matter what they say about our Candidates, we'll still defeat them. #AtikuOkowa.",,5,2
77,2022-11-29 15:15:58+00:00,_Papillon_Yusuf,Twitter for Android,"Is youth O'clock #Okowalition 
#atikuokowa2023 https://t.co/CAClxrrEel","Kano, Nigeria",9,9
78,2022-11-29 15:15:32+00:00,TeamAtikuOkowa,Twitter for iPhone,"The youth is our future and strengthening and improving the education system is one way to equip them with the tools required to push this nation further.

Read more about the campaign by clicking the link in bio 

 #Atiku2023 #AtikuOkowa2023 #RecoverNigeria https://t.co/arA45eNYMi",Nigeria,112,48
79,2022-11-29 15:13:37+00:00,fordoche56,Twitter for Android,"Ondo State. 

Get ready to receive the ready men tomorrow. 
#AtikuOkowa2023
#WeWantPDPBack2023

#AtikuOrganisingForAction https://t.co/LvXEFkYDwZ",,1,0
80,2022-11-29 15:13:22+00:00,StephanieSundaz,Twitter for Android,"Reflectiveness and agility of a Trailblazer who sees that every citizens lifes and Property Matters...H.E Alhaji @atiku takes cognizance for Measures to Curb instability and Conflicts in the Nation. @IAOkowa @DeleMomodu @LiyelImoke
#RecoverNigeria 
#AtikuOkowa https://t.co/tU9hYULlBG","United kingdom, Canada , USA",23,10
81,2022-11-29 15:04:13+00:00,Jessicaphilip2,Twitter for Android,"@IAOkowa Please where are all those paid minions, come and rant your mouths lets hear you.

Delta State is Hosting the National sports Festival.
Okowa finish work here.

#StrongerDelta
#AtikuOkowa2023","Federal Capital Territory, Nig",0,0
82,2022-11-29 15:04:02+00:00,Isaac62946167,Twitter for iPhone,"@LailaAtiku Nigeria's we all should all make it very right coming next year's election by voting massively for only PDP and its presidential candidates #AtikuOkowa2023.With AA Nigeria will be great again.With AA Standard Electricity,employment,good governance,sense of belonging to all region https://t.co/zCRABe4M0e",Nigeria,0,0
83,2022-11-29 14:55:35+00:00,Isaac62946167,Twitter for iPhone,"@sugakhay @aoluwabunmi Nigeria come and hear the wonderful good plans of #AtikuOkowa2023 directly from AA in person.Ondo our savior from the hand of poverty, hardship, insecurity,promise and fail of the APC is coming to ondo.We Dont need a comedian Pres or wrong statistics giving Pres.AA is all we need https://t.co/3gHj49FUXF",Nigeria,0,0
84,2022-11-29 14:54:14+00:00,Isaac62946167,Twitter for iPhone,"@realFFK Nigeria come and hear the wonderful good plans of #AtikuOkowa2023 directly from AA in person.Ondo our savior from the hand of poverty, hardship,insecurity,promise and fail of the APC is coming to ondo.We don’t need a comedian Pres or wrong statistics giving Pres.AA is all we need https://t.co/kICs9g1nsf",Nigeria,1,1
85,2022-11-29 14:17:48+00:00,Adamujadas,Twitter for Android,"ondo state,

Get ready to receive the moving train Atiku Ifeanyi for a better Nigeria.

Better don land in ondo state
#RecoverNigeria 
#AtikuOkowa2023 
#Atikukawai 
#AtikuOrganizingForAction https://t.co/GO6tmXkGg1",,6,4
86,2022-11-29 14:12:46+00:00,abdullahiisha25,Twitter for Android,"ondo state,

Get ready to receive the moving train Atiku Ifeanyi for a better Nigeria.

Better don land in ondo state
#RecoverNigeria 
#AtikuOkowa2023 
#Atikukawai https://t.co/oUJl6z638r","Kaduna state, Nigeria",10,6
87,2022-11-29 14:07:15+00:00,Abdullahigoslow,Twitter for iPhone,"ondo state,

Get ready to receive the moving train Atiku Ifeanyi for a better Nigeria.

Better don land in ondo state
#RecoverNigeria 
#AtikuOkowa2023 
#Atikukawai https://t.co/14m3b3y7yc","Kaduna, Nigeria",7,4
88,2022-11-29 14:06:58+00:00,BolanleCole,Twitter for iPhone,"Dear Nigerians! 

This is Professor Chike Edozien Delta State Secretariat built by Governor Ifeanyi Okowa’s administration👏🏿 

Total Floor Space: 45,000 Square Meters. ✅

27 Ministries. ✅
9 Conference Halls. ✅
5 Business Centers. ✅

 #StrongerDelta #AtikuOkowa2023 https://t.co/YmodlHVXzl","Lagos, Nigeria",65,31
89,2022-11-29 14:01:29+00:00,Okenwa_Mgbidi,Twitter for Android,"As e dey hot!

Make una vote for better govt come 2023. And the right people na

https://t.co/D2W8ogV2ei

 @Atiku/@IAOkowa #AtikuOkowa2023 
#RecoverNigeria #Recover #RESETNigeria 

Reno","Lagos, Nigeria",3,1
90,2022-11-29 13:44:51+00:00,Rabiu_Sokoto,Twitter for Android,"The count down is ON ⏳
87 days to the day Atiku Abubakar becomes the President of the Federal republic of Nigeria
87 days to the day a new Nigeria will become reality
87 days to #RecoverNigeria and restore lost hopes. 

#AtikuOkowa2023 #AtikuOrganizingForAction https://t.co/pETFUrQZfy","Sokoto, Nigeria",0,0
91,2022-11-29 13:38:53+00:00,RCM22741513,Twitter for Android,"Rt. Hon. Sheriff Oborevwori, flanked on the right by Barr. Kingsley Esiso, the State Party Chairman and on the left by Rt. Hon Onoriode Agofure, Ughelli North Candidate for the DTHA at Orogun Ward 1 today.
#AtikuOkowa2023 https://t.co/e2mjsjQmbP",,0,0
92,2022-11-29 13:37:19+00:00,tyeemaa1,Twitter for Android,"PDP Presidential Campaign  Rally Ondo

#AtikuOkowaInOndo
#OndoIsPDP
#VotePDP
#AtikuOkowa2023
#AtikuKawai https://t.co/1YjG9cN5wF","Abuja, Nigeria",2,1
93,2022-11-29 13:36:00+00:00,chrispoise2,Twitter for Android,"Dele Momodu, Sowore, ex-APC aspirants meet Tuesday https://t.co/kXWesRy8Su

This is a big lie and just a fiction of the imagination of the writer. Let's stop this politics of balabu and blu blu and focus on the task ahead to #RecoverNigeria with #AtikuOkowa2023","Abuja, Nigeria",2,1
94,2022-11-29 13:35:11+00:00,Rabiu_Sokoto,Twitter for Android,"Idan Kuka Zaɓi APC Ku Kuka Da Kanku Domin Ba Talaka ne a gabansu ba.

Wazirin Adamawa @atiku Lissafinsa Shine Yadda Talakawa Zasuji Sauƙi rayuwa a Najeriya.

#AtikuIsComing2023 
#AtikuOkowa2023 
#atikuorganizingforaction 
#OfficialPDPNig 
#AtikuIsComing https://t.co/fnBt5IapTZ","Sokoto, Nigeria",0,0
95,2022-11-29 13:31:55+00:00,regalsnail,Twitter for Android,"@agarra_wells @EriegaJames @atiku Who make he come support??? Your leader????

#AtikuOkowa the best mandate",,0,0
96,2022-11-29 13:27:20+00:00,iAm_EnamVictor,Twitter for Android,"By Voting @atiku and @IAOkowa, We add our Voices to the Chorus that forms Opinions and the Basis for Action to #RecoverNigeria 
#AtikuOkowa2023
#AtikuOrganizingForAction
#BauchiReporter https://t.co/V7QeHfsX5w",Nigeria,1,0
